PointID,WGS_X,WGS_Y,FileName,Admission,Date,DeviceHeight,FileTag,HasDepth,HasTopo,Heading,ID,ImgLayer[0].BlockX,ImgLayer[0].BlockY,ImgLayer[0].ImgFormat,ImgLayer[0].ImgLevel,ImgLayer[1].BlockX,ImgLayer[1].BlockY,ImgLayer[1].ImgFormat,ImgLayer[1].ImgLevel,ImgLayer[2].BlockX,ImgLayer[2].BlockY,ImgLayer[2].ImgFormat,ImgLayer[2].ImgLevel,ImgLayer[3].BlockX,ImgLayer[3].BlockY,ImgLayer[3].ImgFormat,ImgLayer[3].ImgLevel,LayerCount,Links,Links.__len__,Links[0].CPointX,Links[0].CPointY,Links[0].DIR,Links[0].PID,Links[0].RID,Links[0].Type,Links[0].X,Links[0].Y,Links[1].CPointX,Links[1].CPointY,Links[1].DIR,Links[1].PID,Links[1].RID,Links[1].Type,Links[1].X,Links[1].Y,Links[2].CPointX,Links[2].CPointY,Links[2].DIR,Links[2].PID,Links[2].RID,Links[2].Type,Links[2].X,Links[2].Y,Links[3].CPointX,Links[3].CPointY,Links[3].DIR,Links[3].PID,Links[3].RID,Links[3].Type,Links[3].X,Links[3].Y,Links[4].CPointX,Links[4].CPointY,Links[4].DIR,Links[4].PID,Links[4].RID,Links[4].Type,Links[4].X,Links[4].Y,Mode,MoveDir,NorthDir,Obsolete,Pitch,Provider,RX,RY,Rname,Roads.__len__,Roads[0].ID,Roads[0].IsCurrent,Roads[0].Name,Roads[0].Panos.__len__,Roads[0].Panos[0].DIR,Roads[0].Panos[0].Order,Roads[0].Panos[0].PID,Roads[0].Panos[0].Type,Roads[0].Panos[0].X,Roads[0].Panos[0].Y,Roads[0].Panos[1].DIR,Roads[0].Panos[1].Order,Roads[0].Panos[1].PID,Roads[0].Panos[1].Type,Roads[0].Panos[1].X,Roads[0].Panos[1].Y,Roads[0].Panos[2].DIR,Roads[0].Panos[2].Order,Roads[0].Panos[2].PID,Roads[0].Panos[2].Type,Roads[0].Panos[2].X,Roads[0].Panos[2].Y,Roads[0].Panos[3].DIR,Roads[0].Panos[3].Order,Roads[0].Panos[3].PID,Roads[0].Panos[3].Type,Roads[0].Panos[3].X,Roads[0].Panos[3].Y,Roads[0].Panos[4].DIR,Roads[0].Panos[4].Order,Roads[0].Panos[4].PID,Roads[0].Panos[4].Type,Roads[0].Panos[4].X,Roads[0].Panos[4].Y,Roads[0].Width,Roads[1].ID,Roads[1].IsCurrent,Roads[1].Name,Roads[1].Panos,Roads[1].Width,Roads[2].ID,Roads[2].IsCurrent,Roads[2].Name,Roads[2].Panos,Roads[2].Width,Roads[3].ID,Roads[3].IsCurrent,Roads[3].Name,Roads[3].Panos,Roads[3].Width,Roads[4].ID,Roads[4].IsCurrent,Roads[4].Name,Roads[4].Panos,Roads[4].Width,Roll,SwitchID,Time,TimeLine.__len__,TimeLine[0].ID,TimeLine[0].IsCurrent,TimeLine[0].Time,TimeLine[0].TimeDir,TimeLine[0].TimeLine,TimeLine[0].Year,TimeLine[1].ID,TimeLine[1].IsCurrent,TimeLine[1].Time,TimeLine[1].TimeDir,TimeLine[1].TimeLine,TimeLine[1].Year,TimeLine[2].ID,TimeLine[2].IsCurrent,TimeLine[2].Time,TimeLine[2].TimeDir,TimeLine[2].TimeLine,TimeLine[2].Year,TimeLine[3].ID,TimeLine[3].IsCurrent,TimeLine[3].Time,TimeLine[3].TimeDir,TimeLine[3].TimeLine,TimeLine[3].Year,TimeLine[4].ID,TimeLine[4].IsCurrent,TimeLine[4].Time,TimeLine[4].TimeDir,TimeLine[4].TimeLine,TimeLine[4].Year,Type,UserID,Version,X,Y,Z,format_v,id,optver,pid,plane,procdate
11,121.435563494,31.1990538567,11_121.435563_31.199054_ID-09000300122211071212546485O_Date-20221107_Time-202211_FH-6cc5aa12.jpg,GS(2020)1596,20221107,2.32,pano_cfg,0,1,211.88,09000300122211071212546485O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,211.88,58.12,0,4.2,9,1351957945,363684172,衡山路,NA,998db7-0eff-003c-cb5d-17c3e0,1,衡山路,10,213,0,09000300122211071212521955O,street,1351959724,363686362,213,1,09000300122211071212536015O,street,1351958856,363685013,212,2,09000300122211071212546485O,street,1351958204,363684008,212,3,09000300122211071212562745O,street,1351957194,363682457,212,4,09000300122211071212576995O,street,1351956350,363681135,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,,202211,NA,09000300122211071212546485O,1,day,,202211,2022,09000300121905191354238259Y,0,day,obsolete,201905,2019,09000300011512071128448325Z,0,day,obsolete,201512,2015,01000300001310131612365175P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1351958204,363684008,15.79,0,09000300122211071212546485O,NA,09000300122211071212546485O,,20240903
10,121.435183996,31.1990325003,10_121.435184_31.199033_ID-09000300122211041401470465O_Date-20221104_Time-202211_FH-962683c8.jpg,GS京(2023)1378,20221104,2.32,pano_cfg,0,1,319.05,09000300122211041401470465O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,319.05,310.95,0,3.82,9,1351944784,363684260,天平路,NA,cc86a6-af1e-ab69-ac1b-94c6ab,1,天平路,NA,320,0,09000300122211041401455145O,street,1351945462,363683166,320,1,09000300122211041401470465O,street,1351944634,363684138,0,2,09000300122211041401485775O,street,1351943819,363685095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,,202211,7,09000300122211041401470465O,1,day,,202211,2022,2300030012221008174403669OI,0,day,obsolete,202210,2022,09000300122002211457112535O,0,day,obsolete,202002,2020,09000300121709041344543461Y,0,day,obsolete,201709,2017,09000300011512071120597615Z,0,day,obsolete,201512,2015,street,,0,1351944634,363684138,15.48,0,09000300122211041401470465O,NA,09000300122211041401470465O,,20240903
12,121.436242663,31.1990677436,12_121.436243_31.199068_ID-09000300122002210945545575O_Date-20200221_Time-202002_FH-e9bb569c.jpg,GS(2020)1596,20200221,2.32,pano_cfg,0,1,212.09,09000300122002210945545575O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1351960094,363686923,213,09000300122211071212521955O,998db7-0eff-003c-cb5d-17c3e0,street,1351959724,363686362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,212.09,57.91,0,1.79,9,1351959880,363687135,衡山路,NA,e67128-34b3-3af1-8a09-a8d488,1,衡山路,8,212,0,09000300122002210945462915O,street,1351964854,363694724,212,1,09000300001504120400118431A,street,1351963945,363693701,212,2,09000300122002210945486815O,street,1351963399,363692429,212,3,09000300122002210945489945O,street,1351963211,363692131,212,4,09000300122002210945513545O,street,1351961805,363689947,550,998db7-0eff-003c-cb5d-17c3e0,0,衡山路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,,202002,NA,09000300122002210945545575O,1,day,,202002,2020,09000300121905191354190549Y,0,day,obsolete,201905,2019,09000300121709041431354041Y,0,day,obsolete,201709,2017,09000300011512071128381555Z,0,day,obsolete,201512,2015,01000300001310131611463305P,0,day,obsolete,201310,2013,street,,0,1351959976,363687076,1.8,0,09000300122002210945545575O,NA,09000300122002210945545575O,,20240903
14,121.436021169,31.1991189756,14_121.436021_31.199119_ID-09000300122211071212521955O_Date-20221107_Time-202211_FH-87bab837.jpg,GS(2020)1596,20221107,2.32,pano_cfg,0,1,211.49,09000300122211071212521955O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1351959944,363687025,32,09000300122002210945545575O,e67128-34b3-3af1-8a09-a8d488,street,1351959976,363687076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,211.49,58.51,0,4.27,9,1351959478,363686523,衡山路,NA,998db7-0eff-003c-cb5d-17c3e0,1,衡山路,10,213,0,09000300122211071212521955O,street,1351959724,363686362,213,1,09000300122211071212536015O,street,1351958856,363685013,212,2,09000300122211071212546485O,street,1351958204,363684008,212,3,09000300122211071212562745O,street,1351957194,363682457,212,4,09000300122211071212576995O,street,1351956350,363681135,550,e67128-34b3-3af1-8a09-a8d488,0,衡山路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,,202211,NA,09000300122211071212521955O,1,day,,202211,2022,09000300121709041239531681Y,0,day,obsolete,201709,2017,09000300011512071128400275Z,0,day,obsolete,201512,2015,01000300001310131612266055P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1351959724,363686362,15.78,0,09000300122211071212521955O,NA,09000300122211071212521955O,,20240903
13,121.436272902,31.1990927425,13_121.436273_31.199093_ID-09000300122002210945541045O_Date-20200221_Time-202002_FH-48ac4216.jpg,GS(2020)1596,20200221,2.32,pano_cfg,0,1,212.08,09000300122002210945541045O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,212.08,57.92,0,1.8,9,1351960133,363687538,衡山路,NA,e67128-34b3-3af1-8a09-a8d488,1,衡山路,8,212,0,09000300122002210945462915O,street,1351964854,363694724,212,1,09000300001504120400118431A,street,1351963945,363693701,212,2,09000300122002210945486815O,street,1351963399,363692429,212,3,09000300122002210945489945O,street,1351963211,363692131,212,4,09000300122002210945513545O,street,1351961805,363689947,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34,,202002,NA,09000300122002210945541045O,1,day,,202002,2020,09000300121905191354190549Y,0,day,obsolete,201905,2019,09000300121709041239509341Y,0,day,obsolete,201709,2017,09000300011512071128381555Z,0,day,obsolete,201512,2015,01000300001310131611463305P,0,day,obsolete,201310,2013,street,,0,1351960229,363687479,1.8,0,09000300122002210945541045O,NA,09000300122002210945541045O,,20240903
16,121.440087666,31.1992165972,16_121.440088_31.199217_ID-09000300122211041037383575O_Date-20221104_Time-202211_FH-be004b7d.jpg,GS京(2023)1378,20221104,2.32,pano_cfg,0,1,242.53,09000300122211041037383575O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352001757,363688828,149,09000300121709041434249511Y,802917-abe7-3da8-56ef-dfca79,street,1352001757,363688828,1352001863,363687816,243,09000300122211041037395605O,29650f-e449-e09a-e013-2935cf,street,1352001246,363687511,1352001578,363688045,334,09000300122101061243094917I,f7cc68-ca04-d8b0-f08d-1a8942,street,1352000633,363690023,1352001925,363688270,61,09000300122211051143470945O,322023-e2ce-4c49-17b1-3c8108,street,1352001041,363690098,NA,NA,NA,NA,NA,NA,NA,NA,day,242.53,27.47,0,4.26,9,1352002102,363688323,肇嘉浜路,NA,bef3b5-46d2-40c0-6420-026241,1,肇嘉浜路,NA,0,0,09000300122211041037383575O,street,1352002265,363688028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,802917-abe7-3da8-56ef-dfca79,0,宛平路,NA,550,29650f-e449-e09a-e013-2935cf,0,肇嘉浜路,NA,1300,f7cc68-ca04-d8b0-f08d-1a8942,0,宛平路,NA,550,322023-e2ce-4c49-17b1-3c8108,0,宛平路,NA,550,-0.16,,202211,8,09000300122211041037383575O,1,day,,202211,2022,09000300122101071050584277I,0,day,obsolete,202101,2021,09000300122002180911054125O,0,day,obsolete,202002,2020,09000300121905171509038449Y,0,day,obsolete,201905,2019,09000300121709051028582141Y,0,day,obsolete,201709,2017,street,,0,1352002265,363688028,17.15,0,09000300122211041037383575O,NA,09000300122211041037383575O,,20240903
15,121.436343705,31.199196186,15_121.436344_31.199196_ID-09000300122002210945519165O_Date-20200221_Time-202002_FH-c4e39e6c.jpg,GS(2020)1596,20200221,2.32,pano_cfg,0,1,213.02,09000300122002210945519165O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,213.02,56.98,0,2.4,9,1351961370,363689505,衡山路,NA,e67128-34b3-3af1-8a09-a8d488,1,衡山路,8,212,0,09000300122002210945462915O,street,1351964854,363694724,212,1,09000300001504120400118431A,street,1351963945,363693701,212,2,09000300122002210945486815O,street,1351963399,363692429,212,3,09000300122002210945489945O,street,1351963211,363692131,212,4,09000300122002210945513545O,street,1351961805,363689947,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,,202002,NA,09000300122002210945519165O,1,day,,202002,2020,09000300121709041239476051Y,0,day,obsolete,201709,2017,09000300011512071128334015Z,0,day,obsolete,201512,2015,01000300001310131611215895P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1351961474,363689441,1.8,0,09000300122002210945519165O,NA,09000300122002210945519165O,,20240903
18,121.435183963,31.1992531752,18_121.435184_31.199253_ID-2300030012221008174404673OI_Date-20221008_Time-202210_FH-7555e238.jpg,GS京(2023)1378,20221008,2.32,pano_cfg,0,1,0,2300030012221008174404673OI,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1351941520,363687930,320,09000300122211041401530005O,3127eb-22b4-5bfb-1ff8-0cad76,street,1351941426,363688044,1351941496,363687912,140,09000300122002211457153795O,a16c70-20ae-0a13-9ece-06a45f,street,1351941904,363687409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,0,270,0,0,23,1351942318,363688515,,NA,56eb29-788c-8049-6887-3304a1,1,,NA,0,0,2300030012221008174404673OI,street,1351942054,363688887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,3127eb-22b4-5bfb-1ff8-0cad76,0,天平路,NA,300,a16c70-20ae-0a13-9ece-06a45f,0,天平路,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,202210,NA,2300030012221008174404673OI,1,day,,202210,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1351942054,363688887,55.55,0,2300030012221008174404673OI,NA,2300030012221008174404673OI,,20240903
19,121.435127157,31.1993402007,19_121.435127_31.199340_ID-2300030012221008174404673OI_Date-20221008_Time-202210_FH-7555e238.jpg,GS京(2023)1378,20221008,2.32,pano_cfg,0,1,0,2300030012221008174404673OI,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1351941520,363687930,320,09000300122211041401530005O,3127eb-22b4-5bfb-1ff8-0cad76,street,1351941426,363688044,1351941496,363687912,140,09000300122002211457153795O,a16c70-20ae-0a13-9ece-06a45f,street,1351941904,363687409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,0,270,0,0,23,1351942318,363688515,,NA,56eb29-788c-8049-6887-3304a1,1,,NA,0,0,2300030012221008174404673OI,street,1351942054,363688887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,3127eb-22b4-5bfb-1ff8-0cad76,0,天平路,NA,300,a16c70-20ae-0a13-9ece-06a45f,0,天平路,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,202210,NA,2300030012221008174404673OI,1,day,,202210,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1351942054,363688887,55.55,0,2300030012221008174404673OI,NA,2300030012221008174404673OI,,20240903
20,121.435144329,31.1993499976,20_121.435144_31.199350_ID-2300030012221008174404673OI_Date-20221008_Time-202210_FH-7555e238.jpg,GS京(2023)1378,20221008,2.32,pano_cfg,0,1,0,2300030012221008174404673OI,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1351941520,363687930,320,09000300122211041401530005O,3127eb-22b4-5bfb-1ff8-0cad76,street,1351941426,363688044,1351941496,363687912,140,09000300122002211457153795O,a16c70-20ae-0a13-9ece-06a45f,street,1351941904,363687409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,0,270,0,0,23,1351942318,363688515,,NA,56eb29-788c-8049-6887-3304a1,1,,NA,0,0,2300030012221008174404673OI,street,1351942054,363688887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,3127eb-22b4-5bfb-1ff8-0cad76,0,天平路,NA,300,a16c70-20ae-0a13-9ece-06a45f,0,天平路,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,202210,NA,2300030012221008174404673OI,1,day,,202210,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1351942054,363688887,55.55,0,2300030012221008174404673OI,NA,2300030012221008174404673OI,,20240903
17,121.440684718,31.1992370847,17_121.440685_31.199237_ID-09000300122002180936082555O_Date-20200218_Time-202002_FH-db469667.jpg,GS(2020)1596,20200218,2.32,pano_cfg,0,1,63.62,09000300122002180936082555O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352007681,363687035,243,09000300122211041056399525O,d000a0-36d2-a493-b92b-06ce2e,street,1352006887,363686627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,63.62,206.38,0,2.35,9,1352009188,363687631,肇嘉浜路,NA,667603-a085-250a-beb7-5f1e2d,1,肇嘉浜路,11,63,0,09000300122002180936082555O,street,1352009308,363687386,63,1,09000300122002180936090995O,street,1352010317,363687869,63,2,09000300122002180936099745O,street,1352011344,363688395,63,3,09000300122002180936109435O,street,1352012537,363688959,63,4,09000300122002180936119435O,street,1352013790,363689566,1300,d000a0-36d2-a493-b92b-06ce2e,0,肇嘉浜路,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,,202002,NA,09000300122002180936082555O,1,day,,202002,2020,09000300121905171539591789Y,0,day,obsolete,201905,2019,09000300011512181205293595B,0,day,obsolete,201512,2015,01000300001311041449142175E,0,day,obsolete,201311,2013,01000300001309231533205475C,0,day,obsolete,201309,2013,street,,0,1352009308,363687386,1.8,0,09000300122002180936082555O,NA,09000300122002180936082555O,,20240903
21,121.435612129,31.199400117,21_121.435612_31.199400_ID-09000300122211071212536015O_Date-20221107_Time-202211_FH-22153be0.jpg,GS(2020)1596,20221107,2.32,pano_cfg,0,1,211.65,09000300122211071212536015O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,211.65,58.35,0,4.37,9,1351958596,363685184,衡山路,NA,998db7-0eff-003c-cb5d-17c3e0,1,衡山路,10,213,0,09000300122211071212521955O,street,1351959724,363686362,213,1,09000300122211071212536015O,street,1351958856,363685013,212,2,09000300122211071212546485O,street,1351958204,363684008,212,3,09000300122211071212562745O,street,1351957194,363682457,212,4,09000300122211071212576995O,street,1351956350,363681135,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,,202211,NA,09000300122211071212536015O,1,day,,202211,2022,09000300122002210945567145O,0,day,obsolete,202002,2020,09000300121709041239569811Y,0,day,obsolete,201709,2017,09000300011512071128433505Z,0,day,obsolete,201512,2015,01000300001310131612349155P,0,day,obsolete,201310,2013,street,,0,1351958856,363685013,15.8,0,09000300122211071212536015O,NA,09000300122211071212536015O,,20240903
24,121.434878021,31.1995360146,24_121.434878_31.199536_ID-2300030012221008174404673OI_Date-20221008_Time-202210_FH-7555e238.jpg,GS京(2023)1378,20221008,2.32,pano_cfg,0,1,0,2300030012221008174404673OI,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1351941520,363687930,320,09000300122211041401530005O,3127eb-22b4-5bfb-1ff8-0cad76,street,1351941426,363688044,1351941496,363687912,140,09000300122002211457153795O,a16c70-20ae-0a13-9ece-06a45f,street,1351941904,363687409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,0,270,0,0,23,1351942318,363688515,,NA,56eb29-788c-8049-6887-3304a1,1,,NA,0,0,2300030012221008174404673OI,street,1351942054,363688887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,3127eb-22b4-5bfb-1ff8-0cad76,0,天平路,NA,300,a16c70-20ae-0a13-9ece-06a45f,0,天平路,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,202210,NA,2300030012221008174404673OI,1,day,,202210,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1351942054,363688887,55.55,0,2300030012221008174404673OI,NA,2300030012221008174404673OI,,20240903
23,121.43655454,31.1994732686,23_121.436555_31.199473_ID-09000300122002210945486815O_Date-20200221_Time-202002_FH-a4471bd1.jpg,GS(2020)1596,20200221,2.32,pano_cfg,0,1,211.93,09000300122002210945486815O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,211.93,58.07,0,2.06,9,1351963262,363692514,衡山路,NA,e67128-34b3-3af1-8a09-a8d488,1,衡山路,8,212,0,09000300122002210945462915O,street,1351964854,363694724,212,1,09000300001504120400118431A,street,1351963945,363693701,212,2,09000300122002210945486815O,street,1351963399,363692429,212,3,09000300122002210945489945O,street,1351963211,363692131,212,4,09000300122002210945513545O,street,1351961805,363689947,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,,202002,NA,09000300122002210945486815O,1,day,,202002,2020,09000300121905191354115459Y,0,day,obsolete,201905,2019,09000300121709041239419341Y,0,day,obsolete,201709,2017,09000300011512071128280865Z,0,day,obsolete,201512,2015,NA,NA,NA,NA,NA,NA,street,,0,1351963399,363692429,1.8,0,09000300122002210945486815O,NA,09000300122002210945486815O,,20240903
22,121.441152916,31.1994406745,22_121.441153_31.199441_ID-09000300122002180936129275O_Date-20200218_Time-202002_FH-759e3f7b.jpg,GS(2020)1596,20200218,2.32,pano_cfg,0,1,63.96,09000300122002180936129275O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,63.96,206.04,0,2.51,9,1352014918,363690433,肇嘉浜路,NA,667603-a085-250a-beb7-5f1e2d,1,肇嘉浜路,11,63,0,09000300122002180936082555O,street,1352009308,363687386,63,1,09000300122002180936090995O,street,1352010317,363687869,63,2,09000300122002180936099745O,street,1352011344,363688395,63,3,09000300122002180936109435O,street,1352012537,363688959,63,4,09000300122002180936119435O,street,1352013790,363689566,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95,,202002,6,09000300122002180936129275O,1,day,,202002,2020,09000300121905171540052089Y,0,day,obsolete,201905,2019,09000300121709051113383871Y,0,day,obsolete,201709,2017,09000300011512181205360285B,0,day,obsolete,201512,2015,01000300001311041449239655E,0,day,obsolete,201311,2013,street,,0,1352015036,363690193,1.8,0,09000300122002180936129275O,NA,09000300122002180936129275O,,20240903
25,121.434514032,31.1995589404,25_121.434514_31.199559_ID-09000300122211041401586125O_Date-20221104_Time-202211_FH-1d60f03c.jpg,GS京(2023)1378,20221104,2.32,pano_cfg,0,1,319.72,09000300122211041401586125O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,319.72,310.28,0,3.7,9,1351937970,363692577,天平路,NA,4e5757-9fbd-f8ba-e8b7-f42f62,1,天平路,NA,320,0,09000300122211041401570965O,street,1351938839,363691232,318,1,09000300122211041401586125O,street,1351937826,363692450,322,2,09000300122211041402001595O,street,1351936838,363693644,0,3,09000300122211041402012065O,street,1351936204,363694432,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,,202211,7,09000300122211041401586125O,1,day,,202211,2022,2300030012221008170007334OI,0,day,obsolete,202210,2022,09000300122002211457217395O,0,day,obsolete,202002,2020,09000300121709041413273801Y,0,day,obsolete,201709,2017,09000300011512071121155105Z,0,day,obsolete,201512,2015,street,,0,1351937826,363692450,15.4,0,09000300122211041401586125O,NA,09000300122211041401586125O,,20240903
